nodeIndex, graphIndex, pos_x, pos_y, pos_z, penalty, area, destroyed, flags, tag, walkable
4645, 0, -20.152, 0, -3.848, 0, 2, False, 81, 0, True
4646, 0, -19.352, 0, -3.848, 0, 2, False, 81, 0, True
4647, 0, -18.552, 0, -3.848, 0, 2, False, 81, 0, True
4648, 0, -17.752, 0, -3.848, 0, 2, False, 81, 0, True
4649, 0, -16.952, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4650, 0, -16.152, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4651, 0, -15.352, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4652, 0, -14.552, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4653, 0, -13.752, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4654, 0, -12.952, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4655, 0, -12.152, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4656, 0, -11.352, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4657, 0, -10.552, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4658, 0, -9.752001, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4659, 0, -8.952001, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4660, 0, -8.152, 0.6900001, -3.848, 0, 13, False, 73, 0, True
4661, 0, -7.352, 0, -3.848, 0, 2, False, 81, 0, True
4662, 0, -6.552001, 0, -3.848, 0, 2, False, 81, 0, True
4663, 0, -5.752, 0, -3.848, 0, 2, False, 81, 0, True
4664, 0, -4.952, 0, -3.848, 0, 2, False, 81, 0, True
4665, 0, -4.152, 0, -3.848, 0, 2, False, 81, 0, True
4666, 0, -3.352, 0, -3.848, 0, 2, False, 81, 0, True
4667, 0, -2.552, 0, -3.848, 0, 2, False, 91, 0, True
4668, 0, -1.752, 0, -3.848, 0, 2, False, 91, 0, True
4669, 0, -0.952, 0, -3.848, 0, 2, False, 91, 0, True
4670, 0, -0.152, 0, -3.848, 0, 2, False, 91, 0, True
4671, 0, 0.648, 0, -3.848, 0, 2, False, 91, 0, True
4672, 0, 1.448, 0, -3.848, 0, 2, False, 91, 0, True
4673, 0, 2.248, 0, -3.848, 0, 2, False, 91, 0, True
4674, 0, 3.048, 0, -3.848, 0, 2, False, 91, 0, True
4675, 0, 3.848, 0, -3.848, 0, 2, False, 91, 0, True
4676, 0, 4.648, 0, -3.848, 0, 2, False, 91, 0, True
4677, 0, 5.448, 0, -3.848, 0, 2, False, 91, 0, True
4678, 0, 6.248, 0, -3.848, 0, 2, False, 91, 0, True
4679, 0, 7.048, 0, -3.848, 0, 2, False, 91, 0, True
4680, 0, 7.848001, 0, -3.848, 0, 2, False, 91, 0, True
4681, 0, 8.648001, 0, -3.848, 0, 2, False, 91, 0, True
4682, 0, 9.448001, 0, -3.848, 0, 2, False, 91, 0, True
4683, 0, 10.248, 0, -3.848, 0, 2, False, 91, 0, True
4684, 0, 11.048, 0, -3.848, 0, 2, False, 69, 0, True
4685, 0, 11.848, 0, -3.848, 0, 2, False, 69, 0, True
4686, 0, 12.648, 0, -3.848, 0, 2, False, 69, 0, True
4687, 0, 13.448, 0, -3.848, 0, 2, False, 85, 0, True
4688, 0, 14.248, 0, -3.848, 0, 2, False, 85, 0, True
4689, 0, 15.048, 0, -3.848, 0, 2, False, 85, 0, True
4690, 0, 15.848, 0, -3.848, 0, 2, False, 85, 0, True
4691, 0, 16.648, 0, -3.848, 0, 2, False, 85, 0, True
4692, 0, 17.448, 0, -3.848, 0, 2, False, 85, 0, True
4693, 0, 18.248, 0, -3.848, 0, 2, False, 85, 0, True
4694, 0, 19.048, 0, -3.848, 0, 2, False, 85, 0, True
4695, 0, 19.848, 0, -3.848, 0, 2, False, 85, 0, True
4696, 0, 20.648, 0, -3.848, 0, 2, False, 85, 0, True
4697, 0, 21.448, 0, -3.848, 0, 2, False, 85, 0, True
4698, 0, 22.248, 0, -3.848, 0, 2, False, 85, 0, True
4699, 0, 23.048, 0, -3.848, 0, 2, False, 85, 0, True
4700, 0, 23.848, 0, -3.848, 0, 2, False, 85, 0, True
4701, 0, -55.352, 0, -3.048, 0, 2, False, 71, 0, True
4702, 0, -54.552, 0, -3.048, 0, 2, False, 71, 0, True
4703, 0, -53.752, 0, -3.048, 0, 2, False, 71, 0, True
4704, 0, -52.952, 0, -3.048, 0, 2, False, 79, 0, True
4705, 0, -52.152, 0, -3.048, 0, 2, False, 79, 0, True
4706, 0, -51.352, 0, -3.048, 0, 2, False, 79, 0, True
4707, 0, -50.552, 0, -3.048, 0, 2, False, 79, 0, True
4708, 0, -49.752, 0, -3.048, 0, 2, False, 79, 0, True
4709, 0, -48.952, 0, -3.048, 0, 2, False, 79, 0, True
4710, 0, -48.152, 0, -3.048, 0, 2, False, 79, 0, True
4711, 0, -47.352, 0, -3.048, 0, 2, False, 79, 0, True
4712, 0, -46.552, 0, -3.048, 0, 2, False, 79, 0, True
4713, 0, -45.752, 0, -3.048, 0, 2, False, 79, 0, True
4714, 0, -44.952, 0, -3.048, 0, 2, False, 79, 0, True
4715, 0, -44.152, 0, -3.048, 0, 2, False, 79, 0, True
4716, 0, -43.352, 0, -3.048, 0, 2, False, 79, 0, True
4717, 0, -42.552, 0, -3.048, 0, 2, False, 79, 0, True
4718, 0, -41.752, 0, -3.048, 0, 2, False, 79, 0, True
4719, 0, -40.952, 0, -3.048, 0, 2, False, 79, 0, True
4720, 0, -40.152, 0, -3.048, 0, 2, False, 79, 0, True
4721, 0, -39.352, 0, -3.048, 0, 2, False, 79, 0, True
4722, 0, -38.552, 0, -3.048, 0, 2, False, 79, 0, True
4723, 0, -37.752, 0, -3.048, 0, 2, False, 79, 0, True
4724, 0, -36.952, 0, -3.048, 0, 2, False, 79, 0, True
4725, 0, -36.152, 0, -3.048, 0, 2, False, 79, 0, True
4726, 0, -35.352, 0, -3.048, 0, 2, False, 77, 0, True
4727, 0, -34.552, 0, -3.048, 0, 2, False, 77, 0, True
4728, 0, -33.752, 0, -3.048, 0, 2, False, 77, 0, True
4729, 0, -32.952, 0, -3.048, 0, 2, False, 77, 0, True
4730, 0, -32.152, 0, -3.048, 0, 2, False, 77, 0, True
4731, 0, -31.352, 0, -3.048, 0, 2, False, 77, 0, True
4732, 0, -30.552, 0, -3.048, 0, 2, False, 77, 0, True
4733, 0, -29.752, 0, -3.048, 0, 2, False, 77, 0, True
4734, 0, -28.952, 0, -3.048, 0, 2, False, 77, 0, True
4735, 0, -28.152, 0, -3.048, 0, 2, False, 77, 0, True
4736, 0, -27.352, 0, -3.048, 0, 2, False, 77, 0, True
4737, 0, -26.552, 4.115, -3.048, 0, 14, False, 75, 0, True
4738, 0, -25.752, 4.115, -3.048, 0, 14, False, 75, 0, True
4739, 0, -24.952, 4.115, -3.048, 0, 14, False, 75, 0, True
4740, 0, -24.152, 4.115, -3.048, 0, 14, False, 75, 0, True
4741, 0, -23.352, 4.115, -3.048, 0, 14, False, 75, 0, True
4742, 0, -22.552, 4.115, -3.048, 0, 14, False, 75, 0, True
4743, 0, -21.752, 4.115, -3.048, 0, 14, False, 75, 0, True
4744, 0, -20.952, 4.115, -3.048, 0, 14, False, 75, 0, True
4745, 0, -20.152, 0, -3.048, 0, 2, False, 81, 0, True
4746, 0, -19.352, 0, -3.048, 0, 2, False, 81, 0, True
4747, 0, -18.552, 0, -3.048, 0, 2, False, 81, 0, True
4748, 0, -17.752, 0, -3.048, 0, 2, False, 81, 0, True
4749, 0, -16.952, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4750, 0, -16.152, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4751, 0, -15.352, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4752, 0, -14.552, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4753, 0, -13.752, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4754, 0, -12.952, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4755, 0, -12.152, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4756, 0, -11.352, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4757, 0, -10.552, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4758, 0, -9.752001, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4759, 0, -8.952001, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4760, 0, -8.152, 0.6900001, -3.048, 0, 13, False, 73, 0, True
4761, 0, -7.352, 0, -3.048, 0, 2, False, 81, 0, True
4762, 0, -6.552001, 0, -3.048, 0, 2, False, 81, 0, True
4763, 0, -5.752, 0, -3.048, 0, 2, False, 81, 0, True
4764, 0, -4.952, 0, -3.048, 0, 2, False, 81, 0, True
4765, 0, -4.152, 0, -3.048, 0, 2, False, 81, 0, True
4766, 0, -3.352, 0, -3.048, 0, 2, False, 81, 0, True
4767, 0, -2.552, 0, -3.048, 0, 2, False, 81, 0, True
4768, 0, -1.752, 0, -3.048, 0, 2, False, 91, 0, True
4769, 0, -0.952, 0, -3.048, 0, 2, False, 91, 0, True
4770, 0, -0.152, 0, -3.048, 0, 2, False, 91, 0, True
4771, 0, 0.648, 0, -3.048, 0, 2, False, 91, 0, True
4772, 0, 1.448, 0, -3.048, 0, 2, False, 91, 0, True
4773, 0, 2.248, 0, -3.048, 0, 2, False, 91, 0, True
4774, 0, 3.048, 0, -3.048, 0, 2, False, 91, 0, True
4775, 0, 3.848, 0, -3.048, 0, 2, False, 91, 0, True
4776, 0, 4.648, 0, -3.048, 0, 2, False, 91, 0, True
4777, 0, 5.448, 0, -3.048, 0, 2, False, 91, 0, True
4778, 0, 6.248, 0, -3.048, 0, 2, False, 91, 0, True
4779, 0, 7.048, 0, -3.048, 0, 2, False, 91, 0, True
4780, 0, 7.848001, 0, -3.048, 0, 2, False, 91, 0, True
4781, 0, 8.648001, 0, -3.048, 0, 2, False, 91, 0, True
4782, 0, 9.448001, 0, -3.048, 0, 2, False, 91, 0, True
4783, 0, 10.248, 0, -3.048, 0, 2, False, 69, 0, True
4784, 0, 11.048, 0, -3.048, 0, 2, False, 69, 0, True
4785, 0, 11.848, 0, -3.048, 0, 2, False, 69, 0, True
4786, 0, 12.648, 0, -3.048, 0, 2, False, 69, 0, True
4787, 0, 13.448, 0, -3.048, 0, 2, False, 69, 0, True
4788, 0, 14.248, 0, -3.048, 0, 2, False, 85, 0, True
4789, 0, 15.048, 0, -3.048, 0, 2, False, 85, 0, True
4790, 0, 15.848, 0, -3.048, 0, 2, False, 85, 0, True
4791, 0, 16.648, 0, -3.048, 0, 2, False, 85, 0, True
4792, 0, 17.448, 0, -3.048, 0, 2, False, 85, 0, True
4793, 0, 18.248, 0, -3.048, 0, 2, False, 85, 0, True
4794, 0, 19.048, 0, -3.048, 0, 2, False, 85, 0, True
4795, 0, 19.848, 0, -3.048, 0, 2, False, 85, 0, True
4796, 0, 20.648, 0, -3.048, 0, 2, False, 85, 0, True
4797, 0, 21.448, 0, -3.048, 0, 2, False, 85, 0, True
4798, 0, 22.248, 0, -3.048, 0, 2, False, 85, 0, True
4799, 0, 23.048, 0, -3.048, 0, 2, False, 85, 0, True
4800, 0, 23.848, 0, -3.048, 0, 2, False, 85, 0, True
4801, 0, -55.352, 0, -2.248, 0, 2, False, 71, 0, True
4802, 0, -54.552, 0, -2.248, 0, 2, False, 71, 0, True
4803, 0, -53.752, 0, -2.248, 0, 2, False, 71, 0, True
4804, 0, -52.952, 0, -2.248, 0, 2, False, 71, 0, True
4805, 0, -52.152, 0, -2.248, 0, 2, False, 79, 0, True
4806, 0, -51.352, 0, -2.248, 0, 2, False, 79, 0, True
4807, 0, -50.552, 0, -2.248, 0, 2, False, 79, 0, True
4808, 0, -49.752, 0, -2.248, 0, 2, False, 79, 0, True
4809, 0, -48.952, 0, -2.248, 0, 2, False, 79, 0, True
4810, 0, -48.152, 0, -2.248, 0, 2, False, 79, 0, True
4811, 0, -47.352, 0, -2.248, 0, 2, False, 79, 0, True
4812, 0, -46.552, 0, -2.248, 0, 2, False, 79, 0, True
4813, 0, -45.752, 0, -2.248, 0, 2, False, 79, 0, True
4814, 0, -44.952, 0, -2.248, 0, 2, False, 79, 0, True
4815, 0, -44.152, 0, -2.248, 0, 2, False, 79, 0, True
4816, 0, -43.352, 0, -2.248, 0, 2, False, 79, 0, True
4817, 0, -42.552, 0, -2.248, 0, 2, False, 79, 0, True
4818, 0, -41.752, 0, -2.248, 0, 2, False, 79, 0, True
4819, 0, -40.952, 0, -2.248, 0, 2, False, 79, 0, True
4820, 0, -40.152, 0, -2.248, 0, 2, False, 79, 0, True
4821, 0, -39.352, 0, -2.248, 0, 2, False, 79, 0, True
4822, 0, -38.552, 0, -2.248, 0, 2, False, 79, 0, True
4823, 0, -37.752, 0, -2.248, 0, 2, False, 79, 0, True
4824, 0, -36.952, 0, -2.248, 0, 2, False, 79, 0, True
4825, 0, -36.152, 0, -2.248, 0, 2, False, 77, 0, True
4826, 0, -35.352, 0, -2.248, 0, 2, False, 77, 0, True
4827, 0, -34.552, 0, -2.248, 0, 2, False, 77, 0, True
4828, 0, -33.752, 0, -2.248, 0, 2, False, 77, 0, True
4829, 0, -32.952, 0, -2.248, 0, 2, False, 77, 0, True
4830, 0, -32.152, 0, -2.248, 0, 2, False, 77, 0, True
4831, 0, -31.352, 0, -2.248, 0, 2, False, 77, 0, True
4832, 0, -30.552, 0, -2.248, 0, 2, False, 77, 0, True
4833, 0, -29.752, 0, -2.248, 0, 2, False, 77, 0, True
4834, 0, -28.952, 0, -2.248, 0, 2, False, 77, 0, True
4835, 0, -28.152, 0, -2.248, 0, 2, False, 77, 0, True
4836, 0, -27.352, 0, -2.248, 0, 2, False, 77, 0, True
4837, 0, -26.552, 4.115, -2.248, 0, 14, False, 75, 0, True
4838, 0, -25.752, 4.115, -2.248, 0, 14, False, 75, 0, True
4839, 0, -24.952, 4.115, -2.248, 0, 14, False, 75, 0, True
4840, 0, -24.152, 4.115, -2.248, 0, 14, False, 75, 0, True
4841, 0, -23.352, 4.115, -2.248, 0, 14, False, 75, 0, True
4842, 0, -22.552, 4.115, -2.248, 0, 14, False, 75, 0, True
4843, 0, -21.752, 4.115, -2.248, 0, 14, False, 75, 0, True
4844, 0, -20.952, 4.115, -2.248, 0, 14, False, 75, 0, True
4845, 0, -20.152, 0, -2.248, 0, 2, False, 81, 0, True
4846, 0, -19.352, 0, -2.248, 0, 2, False, 81, 0, True
4847, 0, -18.552, 0, -2.248, 0, 2, False, 81, 0, True
4848, 0, -17.752, 0, -2.248, 0, 2, False, 81, 0, True
4849, 0, -16.952, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4850, 0, -16.152, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4851, 0, -15.352, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4852, 0, -14.552, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4853, 0, -13.752, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4854, 0, -12.952, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4855, 0, -12.152, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4856, 0, -11.352, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4857, 0, -10.552, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4858, 0, -9.752001, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4859, 0, -8.952001, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4860, 0, -8.152, 0.6900001, -2.248, 0, 13, False, 73, 0, True
4861, 0, -7.352, 0, -2.248, 0, 2, False, 81, 0, True
4862, 0, -6.552001, 0, -2.248, 0, 2, False, 81, 0, True
4863, 0, -5.752, 0, -2.248, 0, 2, False, 81, 0, True
4864, 0, -4.952, 0, -2.248, 0, 2, False, 81, 0, True
4865, 0, -4.152, 0, -2.248, 0, 2, False, 81, 0, True
4866, 0, -3.352, 0, -2.248, 0, 2, False, 81, 0, True
4867, 0, -2.552, 0, -2.248, 0, 2, False, 81, 0, True
4868, 0, -1.752, 0, -2.248, 0, 2, False, 81, 0, True
4869, 0, -0.952, 0, -2.248, 0, 2, False, 91, 0, True
4870, 0, -0.152, 0, -2.248, 0, 2, False, 91, 0, True
4871, 0, 0.648, 0, -2.248, 0, 2, False, 91, 0, True
4872, 0, 1.448, 0, -2.248, 0, 2, False, 91, 0, True
4873, 0, 2.248, 0, -2.248, 0, 2, False, 91, 0, True
4874, 0, 3.048, 0, -2.248, 0, 2, False, 91, 0, True
4875, 0, 3.848, 0, -2.248, 0, 2, False, 91, 0, True
4876, 0, 4.648, 0, -2.248, 0, 2, False, 91, 0, True
4877, 0, 5.448, 0, -2.248, 0, 2, False, 91, 0, True
4878, 0, 6.248, 0, -2.248, 0, 2, False, 91, 0, True
4879, 0, 7.048, 0, -2.248, 0, 2, False, 91, 0, True
4880, 0, 7.848001, 0, -2.248, 0, 2, False, 91, 0, True
4881, 0, 8.648001, 0, -2.248, 0, 2, False, 91, 0, True
4882, 0, 9.448001, 0, -2.248, 0, 2, False, 69, 0, True
4883, 0, 10.248, 0, -2.248, 0, 2, False, 69, 0, True
4884, 0, 11.048, 0, -2.248, 0, 2, False, 69, 0, True
4885, 0, 11.848, 0, -2.248, 0, 2, False, 69, 0, True
4886, 0, 12.648, 0, -2.248, 0, 2, False, 69, 0, True
4887, 0, 13.448, 0, -2.248, 0, 2, False, 69, 0, True
4888, 0, 14.248, 0, -2.248, 0, 2, False, 69, 0, True
4889, 0, 15.048, 0, -2.248, 0, 2, False, 85, 0, True
4890, 0, 15.848, 0, -2.248, 0, 2, False, 85, 0, True
4891, 0, 16.648, 0, -2.248, 0, 2, False, 85, 0, True
4892, 0, 17.448, 0, -2.248, 0, 2, False, 85, 0, True
4893, 0, 18.248, 0, -2.248, 0, 2, False, 85, 0, True
4894, 0, 19.048, 0, -2.248, 0, 2, False, 85, 0, True
4895, 0, 19.848, 0, -2.248, 0, 2, False, 85, 0, True
4896, 0, 20.648, 0, -2.248, 0, 2, False, 85, 0, True
4897, 0, 21.448, 0, -2.248, 0, 2, False, 85, 0, True
4898, 0, 22.248, 0, -2.248, 0, 2, False, 85, 0, True
4899, 0, 23.048, 0, -2.248, 0, 2, False, 85, 0, True
4900, 0, 23.848, 0, -2.248, 0, 2, False, 85, 0, True
4901, 0, -55.352, 0, -1.448, 0, 2, False, 71, 0, True
4902, 0, -54.552, 0, -1.448, 0, 2, False, 71, 0, True
4903, 0, -53.752, 0, -1.448, 0, 2, False, 71, 0, True
4904, 0, -52.952, 0, -1.448, 0, 2, False, 71, 0, True
4905, 0, -52.152, 0, -1.448, 0, 2, False, 71, 0, True
4906, 0, -51.352, 0, -1.448, 0, 2, False, 79, 0, True
4907, 0, -50.552, 0, -1.448, 0, 2, False, 79, 0, True
4908, 0, -49.752, 0, -1.448, 0, 2, False, 79, 0, True
4909, 0, -48.952, 0, -1.448, 0, 2, False, 79, 0, True
4910, 0, -48.152, 0, -1.448, 0, 2, False, 79, 0, True
4911, 0, -47.352, 0, -1.448, 0, 2, False, 79, 0, True
4912, 0, -46.552, 0, -1.448, 0, 2, False, 79, 0, True
4913, 0, -45.752, 0, -1.448, 0, 2, False, 79, 0, True
4914, 0, -44.952, 0, -1.448, 0, 2, False, 79, 0, True
4915, 0, -44.152, 0, -1.448, 0, 2, False, 79, 0, True
4916, 0, -43.352, 0, -1.448, 0, 2, False, 79, 0, True
4917, 0, -42.552, 0, -1.448, 0, 2, False, 79, 0, True
4918, 0, -41.752, 0, -1.448, 0, 2, False, 79, 0, True
4919, 0, -40.952, 0, -1.448, 0, 2, False, 79, 0, True
4920, 0, -40.152, 0, -1.448, 0, 2, False, 79, 0, True
4921, 0, -39.352, 0, -1.448, 0, 2, False, 79, 0, True
4922, 0, -38.552, 0, -1.448, 0, 2, False, 79, 0, True
4923, 0, -37.752, 0, -1.448, 0, 2, False, 79, 0, True
4924, 0, -36.952, 0, -1.448, 0, 2, False, 77, 0, True
4925, 0, -36.152, 0, -1.448, 0, 2, False, 77, 0, True
4926, 0, -35.352, 0, -1.448, 0, 2, False, 77, 0, True
4927, 0, -34.552, 0, -1.448, 0, 2, False, 77, 0, True
4928, 0, -33.752, 0, -1.448, 0, 2, False, 77, 0, True
4929, 0, -32.952, 0, -1.448, 0, 2, False, 77, 0, True
4930, 0, -32.152, 0, -1.448, 0, 2, False, 77, 0, True
4931, 0, -31.352, 0, -1.448, 0, 2, False, 77, 0, True
4932, 0, -30.552, 0, -1.448, 0, 2, False, 77, 0, True
4933, 0, -29.752, 0, -1.448, 0, 2, False, 77, 0, True
4934, 0, -28.952, 0, -1.448, 0, 2, False, 77, 0, True
4935, 0, -28.152, 0, -1.448, 0, 2, False, 77, 0, True
4936, 0, -27.352, 0, -1.448, 0, 2, False, 77, 0, True
4937, 0, -26.552, 4.115, -1.448, 0, 14, False, 75, 0, True
4938, 0, -25.752, 4.115, -1.448, 0, 14, False, 75, 0, True
4939, 0, -24.952, 4.115, -1.448, 0, 14, False, 75, 0, True
4940, 0, -24.152, 4.115, -1.448, 0, 14, False, 75, 0, True
4941, 0, -23.352, 4.115, -1.448, 0, 14, False, 75, 0, True
4942, 0, -22.552, 4.115, -1.448, 0, 14, False, 75, 0, True
4943, 0, -21.752, 4.115, -1.448, 0, 14, False, 75, 0, True
4944, 0, -20.952, 4.115, -1.448, 0, 14, False, 75, 0, True
4945, 0, -20.152, 0, -1.448, 0, 2, False, 81, 0, True
4946, 0, -19.352, 0, -1.448, 0, 2, False, 81, 0, True
4947, 0, -18.552, 0, -1.448, 0, 2, False, 81, 0, True
4948, 0, -17.752, 0, -1.448, 0, 2, False, 81, 0, True
4949, 0, -16.952, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4950, 0, -16.152, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4951, 0, -15.352, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4952, 0, -14.552, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4953, 0, -13.752, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4954, 0, -12.952, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4955, 0, -12.152, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4956, 0, -11.352, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4957, 0, -10.552, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4958, 0, -9.752001, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4959, 0, -8.952001, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4960, 0, -8.152, 0.6900001, -1.448, 0, 13, False, 73, 0, True
4961, 0, -7.352, 0, -1.448, 0, 2, False, 81, 0, True
4962, 0, -6.552001, 0, -1.448, 0, 2, False, 81, 0, True
4963, 0, -5.752, 0, -1.448, 0, 2, False, 81, 0, True
4964, 0, -4.952, 0, -1.448, 0, 2, False, 81, 0, True
4965, 0, -4.152, 0, -1.448, 0, 2, False, 81, 0, True
4966, 0, -3.352, 0, -1.448, 0, 2, False, 81, 0, True
4967, 0, -2.552, 0, -1.448, 0, 2, False, 81, 0, True
4968, 0, -1.752, 0, -1.448, 0, 2, False, 81, 0, True
4969, 0, -0.952, 0, -1.448, 0, 2, False, 81, 0, True
4970, 0, -0.152, 0, -1.448, 0, 2, False, 91, 0, True
4971, 0, 0.648, 0, -1.448, 0, 2, False, 91, 0, True
4972, 0, 1.448, 0, -1.448, 0, 2, False, 91, 0, True
4973, 0, 2.248, 0, -1.448, 0, 2, False, 91, 0, True
4974, 0, 3.048, 0, -1.448, 0, 2, False, 91, 0, True
4975, 0, 3.848, 0, -1.448, 0, 2, False, 91, 0, True
4976, 0, 4.648, 0, -1.448, 0, 2, False, 91, 0, True
4977, 0, 5.448, 0, -1.448, 0, 2, False, 91, 0, True
4978, 0, 6.248, 0, -1.448, 0, 2, False, 91, 0, True
4979, 0, 7.048, 0, -1.448, 0, 2, False, 91, 0, True
4980, 0, 7.848001, 0, -1.448, 0, 2, False, 91, 0, True
4981, 0, 8.648001, 0, -1.448, 0, 2, False, 69, 0, True
4982, 0, 9.448001, 0, -1.448, 0, 2, False, 69, 0, True
4983, 0, 10.248, 0, -1.448, 0, 2, False, 69, 0, True
4984, 0, 11.048, 0, -1.448, 0, 2, False, 69, 0, True
4985, 0, 11.848, 0, -1.448, 0, 2, False, 69, 0, True
4986, 0, 12.648, 0, -1.448, 0, 2, False, 69, 0, True
4987, 0, 13.448, 0, -1.448, 0, 2, False, 69, 0, True
4988, 0, 14.248, 0, -1.448, 0, 2, False, 69, 0, True
4989, 0, 15.048, 0, -1.448, 0, 2, False, 85, 0, True
4990, 0, 15.848, 0, -1.448, 0, 2, False, 85, 0, True
4991, 0, 16.648, 0, -1.448, 0, 2, False, 85, 0, True
4992, 0, 17.448, 0, -1.448, 0, 2, False, 85, 0, True
4993, 0, 18.248, 0, -1.448, 0, 2, False, 85, 0, True
4994, 0, 19.048, 0, -1.448, 0, 2, False, 85, 0, True
4995, 0, 19.848, 0, -1.448, 0, 2, False, 85, 0, True
4996, 0, 20.648, 0, -1.448, 0, 2, False, 85, 0, True
4997, 0, 21.448, 0, -1.448, 0, 2, False, 85, 0, True
4998, 0, 22.248, 0, -1.448, 0, 2, False, 85, 0, True
4999, 0, 23.048, 0, -1.448, 0, 2, False, 85, 0, True
5000, 0, 23.848, 0, -1.448, 0, 2, False, 85, 0, True
5001, 0, -55.352, 0, -0.648, 0, 2, False, 71, 0, True
5002, 0, -54.552, 0, -0.648, 0, 2, False, 71, 0, True
5003, 0, -53.752, 0, -0.648, 0, 2, False, 71, 0, True
5004, 0, -52.952, 0, -0.648, 0, 2, False, 71, 0, True
5005, 0, -52.152, 0, -0.648, 0, 2, False, 71, 0, True
5006, 0, -51.352, 0, -0.648, 0, 2, False, 71, 0, True
5007, 0, -50.552, 0, -0.648, 0, 2, False, 79, 0, True
5008, 0, -49.752, 0, -0.648, 0, 2, False, 79, 0, True
5009, 0, -48.952, 0, -0.648, 0, 2, False, 79, 0, True
5010, 0, -48.152, 0, -0.648, 0, 2, False, 79, 0, True
5011, 0, -47.352, 0, -0.648, 0, 2, False, 79, 0, True
5012, 0, -46.552, 0, -0.648, 0, 2, False, 79, 0, True
5013, 0, -45.752, 0, -0.648, 0, 2, False, 79, 0, True
5014, 0, -44.952, 0, -0.648, 0, 2, False, 79, 0, True
5015, 0, -44.152, 0, -0.648, 0, 2, False, 79, 0, True
5016, 0, -43.352, 0, -0.648, 0, 2, False, 79, 0, True
5017, 0, -42.552, 0, -0.648, 0, 2, False, 79, 0, True
5018, 0, -41.752, 0, -0.648, 0, 2, False, 79, 0, True
5019, 0, -40.952, 0, -0.648, 0, 2, False, 79, 0, True
5020, 0, -40.152, 0, -0.648, 0, 2, False, 79, 0, True
5021, 0, -39.352, 0, -0.648, 0, 2, False, 79, 0, True
5022, 0, -38.552, 0, -0.648, 0, 2, False, 77, 0, True
5023, 0, -37.752, 0, -0.648, 0, 2, False, 77, 0, True
5024, 0, -36.952, 0, -0.648, 0, 2, False, 77, 0, True
5025, 0, -36.152, 0, -0.648, 0, 2, False, 77, 0, True
5026, 0, -35.352, 0, -0.648, 0, 2, False, 77, 0, True
5027, 0, -34.552, 0, -0.648, 0, 2, False, 77, 0, True
5028, 0, -33.752, 0, -0.648, 0, 2, False, 77, 0, True
5029, 0, -32.952, 0, -0.648, 0, 2, False, 77, 0, True
5030, 0, -32.152, 0, -0.648, 0, 2, False, 77, 0, True
5031, 0, -31.352, 3.115, -0.648, 0, 12, False, 67, 0, True
5032, 0, -30.552, 3.115, -0.648, 0, 12, False, 67, 0, True
5033, 0, -29.752, 3.115, -0.648, 0, 12, False, 67, 0, True
5034, 0, -28.952, 3.115, -0.648, 0, 12, False, 67, 0, True
